"","NCBI","Region","Sample","Taxon.x","Sample_id.x","bitscore","pident","qseqid","Rel_size"
"1351","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1104:11175:4820_2:N:0:21",8.52660300136426e-05
"1352","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1104:11175:4820_2:N:0:21",8.52660300136426e-05
"1353","Hit","ITS2","829","H_attenuatum","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1104:11524:5971_2:N:0:21",7.21481792423129e-05
"1354","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1104:11524:5971_2:N:0:21",7.21481792423129e-05
"1355","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1104:11524:5971_2:N:0:21",7.21481792423129e-05
"1356","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1104:11524:5971_2:N:0:21",7.21481792423129e-05
"1357","Hit","ITS2","829","H_attenuatum","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1104:12803:3911_2:N:0:21",7.87071046279778e-05
"1358","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1104:12803:3911_2:N:0:21",7.87071046279778e-05
"1359","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1104:12803:3911_2:N:0:21",7.87071046279778e-05
"1360","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1104:12803:3911_2:N:0:21",7.87071046279778e-05
"1361","Hit","ITS2","829","H_attenuatum","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1104:13572:28729_2:N:0:21",9.18249553993074e-05
"1362","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1104:13572:28729_2:N:0:21",9.18249553993074e-05
"1363","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1104:13572:28729_2:N:0:21",9.18249553993074e-05
"1364","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1104:13572:28729_2:N:0:21",9.18249553993074e-05
"1365","Hit","ITS2","829","H_attenuatum","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1104:15104:17937_2:N:0:21",8.52660300136426e-05
"1366","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1104:15104:17937_2:N:0:21",8.52660300136426e-05
"1367","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1104:15104:17937_2:N:0:21",8.52660300136426e-05
"1368","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1104:15104:17937_2:N:0:21",8.52660300136426e-05
"1369","Hit","ITS2","829","H_attenuatum","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1104:17683:11708_2:N:0:21",7.87071046279778e-05
"1370","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1104:17683:11708_2:N:0:21",7.87071046279778e-05
"1371","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1104:17683:11708_2:N:0:21",7.87071046279778e-05
"1372","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1104:17683:11708_2:N:0:21",7.87071046279778e-05
"1373","Hit","ITS2","829","H_attenuatum","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1104:18831:20804_2:N:0:21",6.55892538566481e-05
"1374","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1104:18831:20804_2:N:0:21",6.55892538566481e-05
"1375","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1104:18831:20804_2:N:0:21",6.55892538566481e-05
"1376","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1104:18831:20804_2:N:0:21",6.55892538566481e-05
"1377","Hit","ITS2","829","H_attenuatum","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1104:23965:17505_2:N:0:21",6.55892538566481e-05
"1378","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1104:23965:17505_2:N:0:21",6.55892538566481e-05
"1379","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1104:23965:17505_2:N:0:21",6.55892538566481e-05
"1380","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1104:23965:17505_2:N:0:21",6.55892538566481e-05
"1381","Hit","ITS2","829","H_attenuatum","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1104:3421:12542_2:N:0:21",9.18249553993074e-05
"1382","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1104:3421:12542_2:N:0:21",9.18249553993074e-05
"1383","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1104:3421:12542_2:N:0:21",9.18249553993074e-05
"1384","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1104:3421:12542_2:N:0:21",9.18249553993074e-05
"1385","Hit","ITS2","829","H_attenuatum","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1104:7392:6784_2:N:0:21",8.52660300136426e-05
"1386","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1104:7392:6784_2:N:0:21",8.52660300136426e-05
"1387","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1104:7392:6784_2:N:0:21",8.52660300136426e-05
"1388","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1104:7392:6784_2:N:0:21",8.52660300136426e-05
"1389","Hit","ITS2","829","H_attenuatum","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1104:8200:4493_2:N:0:21",7.87071046279778e-05
"1390","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1104:8200:4493_2:N:0:21",7.87071046279778e-05
"1391","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1104:8200:4493_2:N:0:21",7.87071046279778e-05
"1392","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1104:8200:4493_2:N:0:21",7.87071046279778e-05
"1393","Hit","ITS2","829","H_attenuatum","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1104:9592:10630_2:N:0:21",9.18249553993074e-05
"1394","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1104:9592:10630_2:N:0:21",9.18249553993074e-05
"1395","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1104:9592:10630_2:N:0:21",9.18249553993074e-05
"1396","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1104:9592:10630_2:N:0:21",9.18249553993074e-05
"1397","Hit","ITS2","829","H_attenuatum","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1105:13751:19936_2:N:0:21",6.55892538566481e-05
"1398","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1105:13751:19936_2:N:0:21",6.55892538566481e-05
"1399","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1105:13751:19936_2:N:0:21",6.55892538566481e-05
"1400","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1105:13751:19936_2:N:0:21",6.55892538566481e-05
"1401","Hit","ITS2","829","H_attenuatum","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1105:15912:21269_2:N:0:21",6.55892538566481e-05
"1402","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1105:15912:21269_2:N:0:21",6.55892538566481e-05
"1403","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1105:15912:21269_2:N:0:21",6.55892538566481e-05
"1404","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1105:15912:21269_2:N:0:21",6.55892538566481e-05
"1405","Hit","ITS2","829","H_attenuatum","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1105:18248:13959_2:N:0:21",0.000747717493965789
"1406","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1105:18248:13959_2:N:0:21",0.000747717493965789
"1407","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1105:18248:13959_2:N:0:21",0.000747717493965789
"1408","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1105:18248:13959_2:N:0:21",0.000747717493965789
"1409","Hit","ITS2","829","H_acmosepalum","829_ITS2",135,100,"M01745:209:000000000BPFVG:1:1105:18248:26688_2:N:0:21",0.000183649910798615
"1410","Hit","ITS2","829","H_ascyron","829_ITS2",135,100,"M01745:209:000000000BPFVG:1:1105:18248:26688_2:N:0:21",0.000183649910798615
"1411","Hit","ITS2","829","H_athoum","829_ITS2",135,100,"M01745:209:000000000BPFVG:1:1105:18248:26688_2:N:0:21",0.000183649910798615
"1412","Hit","ITS2","829","H_attenuatum","829_ITS2",135,100,"M01745:209:000000000BPFVG:1:1105:18248:26688_2:N:0:21",0.000183649910798615
"1413","Hit","ITS2","829","H_barbatum","829_ITS2",135,100,"M01745:209:000000000BPFVG:1:1105:18248:26688_2:N:0:21",0.000183649910798615
"1414","Hit","ITS2","829","H_calycinum","829_ITS2",135,100,"M01745:209:000000000BPFVG:1:1105:18248:26688_2:N:0:21",0.000183649910798615
"1415","Hit","ITS2","829","H_delphicum","829_ITS2",135,100,"M01745:209:000000000BPFVG:1:1105:18248:26688_2:N:0:21",0.000183649910798615
"1416","Hit","ITS2","829","H_hirsutum","829_ITS2",135,100,"M01745:209:000000000BPFVG:1:1105:18248:26688_2:N:0:21",0.000183649910798615
"1417","Hit","ITS2","829","H_japonicum","829_ITS2",135,100,"M01745:209:000000000BPFVG:1:1105:18248:26688_2:N:0:21",0.000183649910798615
"1418","Hit","ITS2","829","H_kouytchense","829_ITS2",135,100,"M01745:209:000000000BPFVG:1:1105:18248:26688_2:N:0:21",0.000183649910798615
"1419","Hit","ITS2","829","H_maculatum_type_1","829_ITS2",135,100,"M01745:209:000000000BPFVG:1:1105:18248:26688_2:N:0:21",0.000183649910798615
"1420","Hit","ITS2","829","H_maculatum_type_2","829_ITS2",135,100,"M01745:209:000000000BPFVG:1:1105:18248:26688_2:N:0:21",0.000183649910798615
"1421","Hit","ITS2","829","H_olympicum","829_ITS2",135,100,"M01745:209:000000000BPFVG:1:1105:18248:26688_2:N:0:21",0.000183649910798615
"1422","Hit","ITS2","829","H_patulum","829_ITS2",135,100,"M01745:209:000000000BPFVG:1:1105:18248:26688_2:N:0:21",0.000183649910798615
"1423","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",135,100,"M01745:209:000000000BPFVG:1:1105:18248:26688_2:N:0:21",0.000183649910798615
"1424","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",135,100,"M01745:209:000000000BPFVG:1:1105:18248:26688_2:N:0:21",0.000183649910798615
"1425","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",135,100,"M01745:209:000000000BPFVG:1:1105:18248:26688_2:N:0:21",0.000183649910798615
"1426","Hit","ITS2","829","H_tetrapterum","829_ITS2",135,100,"M01745:209:000000000BPFVG:1:1105:18248:26688_2:N:0:21",0.000183649910798615
"1427","Hit","ITS2","829","H_undulatum","829_ITS2",135,100,"M01745:209:000000000BPFVG:1:1105:18248:26688_2:N:0:21",0.000183649910798615
"1428","Hit","ITS2","829","H_attenuatum","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1105:19720:3038_2:N:0:21",6.55892538566481e-05
"1429","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1105:19720:3038_2:N:0:21",6.55892538566481e-05
"1430","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1105:19720:3038_2:N:0:21",6.55892538566481e-05
"1431","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1105:19720:3038_2:N:0:21",6.55892538566481e-05
"1432","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",374,98.578,"M01745:209:000000000BPFVG:1:1105:27637:8532_2:N:0:21",0.000498478329310526
"1433","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",374,98.578,"M01745:209:000000000BPFVG:1:1105:27637:8532_2:N:0:21",0.000498478329310526
"1434","Hit","ITS2","829","H_attenuatum","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1105:7614:7892_2:N:0:21",0.00111501731556302
"1435","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1105:7614:7892_2:N:0:21",0.00111501731556302
"1436","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1105:7614:7892_2:N:0:21",0.00111501731556302
"1437","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1105:7614:7892_2:N:0:21",0.00111501731556302
"1438","Hit","ITS2","829","H_attenuatum","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1105:8381:12020_2:N:0:21",7.87071046279778e-05
"1439","Hit","ITS2","829","H_barbatum","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1105:8381:12020_2:N:0:21",7.87071046279778e-05
"1440","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1105:8381:12020_2:N:0:21",7.87071046279778e-05
"1441","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1105:8381:12020_2:N:0:21",7.87071046279778e-05
"1442","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1105:8381:12020_2:N:0:21",7.87071046279778e-05
"1443","Hit","ITS2","829","H_attenuatum","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1105:8693:15344_2:N:0:21",7.21481792423129e-05
"1444","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1105:8693:15344_2:N:0:21",7.21481792423129e-05
"1445","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1105:8693:15344_2:N:0:21",7.21481792423129e-05
"1446","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1105:8693:15344_2:N:0:21",7.21481792423129e-05
"1447","Hit","ITS2","829","H_attenuatum","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1106:16754:4472_2:N:0:21",9.18249553993074e-05
"1448","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1106:16754:4472_2:N:0:21",9.18249553993074e-05
"1449","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1106:16754:4472_2:N:0:21",9.18249553993074e-05
"1450","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1106:16754:4472_2:N:0:21",9.18249553993074e-05
"1451","Hit","ITS2","829","H_attenuatum","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1106:16973:4520_2:N:0:21",7.21481792423129e-05
"1452","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1106:16973:4520_2:N:0:21",7.21481792423129e-05
"1453","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1106:16973:4520_2:N:0:21",7.21481792423129e-05
"1454","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1106:16973:4520_2:N:0:21",7.21481792423129e-05
"1455","Hit","ITS2","829","H_attenuatum","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1106:18128:23205_2:N:0:21",9.18249553993074e-05
"1456","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1106:18128:23205_2:N:0:21",9.18249553993074e-05
"1457","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1106:18128:23205_2:N:0:21",9.18249553993074e-05
"1458","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1106:18128:23205_2:N:0:21",9.18249553993074e-05
"1459","Hit","ITS2","829","H_attenuatum","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1106:21472:22471_2:N:0:21",7.21481792423129e-05
"1460","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1106:21472:22471_2:N:0:21",7.21481792423129e-05
"1461","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1106:21472:22471_2:N:0:21",7.21481792423129e-05
"1462","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1106:21472:22471_2:N:0:21",7.21481792423129e-05
"1463","Hit","ITS2","829","H_attenuatum","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1106:24884:6369_2:N:0:21",7.21481792423129e-05
"1464","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1106:24884:6369_2:N:0:21",7.21481792423129e-05
"1465","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1106:24884:6369_2:N:0:21",7.21481792423129e-05
"1466","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1106:24884:6369_2:N:0:21",7.21481792423129e-05
"1467","Hit","ITS2","829","H_attenuatum","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1106:25329:21770_2:N:0:21",6.55892538566481e-05
"1468","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1106:25329:21770_2:N:0:21",6.55892538566481e-05
"1469","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1106:25329:21770_2:N:0:21",6.55892538566481e-05
"1470","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1106:25329:21770_2:N:0:21",6.55892538566481e-05
"1471","Hit","ITS2","829","H_maculatum_type_1","829_ITS2",95.3,100,"M01745:209:000000000BPFVG:1:1106:27245:21960_2:N:0:21",6.55892538566481e-05
"1472","Hit","ITS2","829","H_maculatum_type_2","829_ITS2",95.3,100,"M01745:209:000000000BPFVG:1:1106:27245:21960_2:N:0:21",6.55892538566481e-05
"1473","Hit","ITS2","829","H_tetrapterum","829_ITS2",95.3,100,"M01745:209:000000000BPFVG:1:1106:27245:21960_2:N:0:21",6.55892538566481e-05
"1474","Hit","ITS2","829","H_undulatum","829_ITS2",95.3,100,"M01745:209:000000000BPFVG:1:1106:27245:21960_2:N:0:21",6.55892538566481e-05
"1475","Hit","ITS2","829","H_attenuatum","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1106:4049:12147_2:N:0:21",7.21481792423129e-05
"1476","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1106:4049:12147_2:N:0:21",7.21481792423129e-05
"1477","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1106:4049:12147_2:N:0:21",7.21481792423129e-05
"1478","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1106:4049:12147_2:N:0:21",7.21481792423129e-05
"1479","Hit","ITS2","829","H_attenuatum","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1107:12148:8876_2:N:0:21",7.87071046279778e-05
"1480","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1107:12148:8876_2:N:0:21",7.87071046279778e-05
"1481","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1107:12148:8876_2:N:0:21",7.87071046279778e-05
"1482","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",163,100,"M01745:209:000000000BPFVG:1:1107:12148:8876_2:N:0:21",7.87071046279778e-05
"1483","Hit","ITS2","829","H_attenuatum","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1109:7471:6834_2:N:0:21",6.55892538566481e-05
"1484","Hit","ITS2","829","H_perforatum_type_1","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1109:7471:6834_2:N:0:21",6.55892538566481e-05
"1485","Hit","ITS2","829","H_perforatum_type_2","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1109:7471:6834_2:N:0:21",6.55892538566481e-05
"1486","Hit","ITS2","829","H_perforatum_type_3","829_ITS2",158,98.864,"M01745:209:000000000BPFVG:1:1109:7471:6834_2:N:0:21",6.55892538566481e-05
"1487","Hit","ITS1","830","H_perforatum_type_1","830_ITS1",337,97.462,"M01745:209:000000000BPFVG:1:1101:10683:2533_1:N:0:22",0.00509082844412186
"1488","Hit","ITS1","830","H_perforatum_type_2","830_ITS1",451,99.2,"M01745:209:000000000BPFVG:1:1101:13090:27354_2:N:0:22",0.0165023488376782
"1489","Hit","ITS1","830","H_maculatum_type_1","830_ITS1",416,98.718,"M01745:209:000000000BPFVG:1:1101:13995:7350_2:N:0:22",0.000131051029254622
"1490","Hit","ITS1","830","H_perforatum_type_1","830_ITS1",442,98.413,"M01745:209:000000000BPFVG:1:1101:15432:20288_2:N:0:22",0.000272182906913446
"1491","Hit","ITS1","830","H_perforatum_type_1","830_ITS1",451,99.2,"M01745:209:000000000BPFVG:1:1101:15718:5008_2:N:0:22",0.0247283211355068
"1492","Hit","ITS1","830","H_perforatum_type_3","830_ITS1",359,99.492,"M01745:209:000000000BPFVG:1:1101:15719:2949_1:N:0:22",0.000483880723401682
"1493","Hit","ITS1","830","H_perforatum_type_2","830_ITS1",359,99.492,"M01745:209:000000000BPFVG:1:1101:17643:2194_1:N:0:22",0.0273291800237908
"1494","Hit","ITS1","830","H_perforatum_type_3","830_ITS1",424,97.2,"M01745:209:000000000BPFVG:1:1101:1840:14999_2:N:0:22",0.000161293574467227
"1495","Hit","ITS1","830","H_perforatum_type_1","830_ITS1",337,97.462,"M01745:209:000000000BPFVG:1:1101:19408:5652_1:N:0:22",0.00386096493880925
"1496","Hit","ITS1","830","H_perforatum_type_3","830_ITS1",457,99.6,"M01745:209:000000000BPFVG:1:1101:19804:16348_2:N:0:22",0.00113913586967479
"1497","Hit","ITS1","830","H_perforatum_type_1","830_ITS1",327,96.5,"M01745:209:000000000BPFVG:1:1101:20908:2903_1:N:0:22",0.0196173309945765
"1498","Hit","ITS1","830","H_perforatum_type_3","830_ITS1",327,96.5,"M01745:209:000000000BPFVG:1:1101:20908:2903_1:N:0:22",0.0196173309945765
"1499","Hit","ITS1","830","H_perforatum_type_2","830_ITS1",359,99.492,"M01745:209:000000000BPFVG:1:1101:20987:2434_1:N:0:22",0.0311699832657916
"1500","Hit","ITS1","830","H_perforatum_type_1","830_ITS1",440,98.4,"M01745:209:000000000BPFVG:1:1101:21601:4639_2:N:0:22",0.000362910542551261
"1501","Hit","ITS1","830","H_perforatum_type_3","830_ITS1",451,99.2,"M01745:209:000000000BPFVG:1:1101:22746:12592_2:N:0:22",0.00336700336700337
"1502","Hit","ITS1","830","H_japonicum","830_ITS1",193,95.833,"M01745:209:000000000BPFVG:1:1101:24163:4215_2:N:0:22",0.000816548720740337
"1503","Hit","ITS1","830","H_perforatum_type_1","830_ITS1",457,99.6,"M01745:209:000000000BPFVG:1:1101:25106:9975_2:N:0:22",0.00250005040424202
"1504","Hit","ITS1","830","H_perforatum_type_3","830_ITS1",446,98.8,"M01745:209:000000000BPFVG:1:1101:26350:10766_2:N:0:22",0.00094759974999496
"1505","Hit","ITS1","830","H_japonicum","830_ITS1",193,95.833,"M01745:209:000000000BPFVG:1:1101:7374:4731_2:N:0:22",0.0029637694308353
"1506","Hit","ITS1","830","H_perforatum_type_2","830_ITS1",449,99.197,"M01745:209:000000000BPFVG:1:1101:8648:17385_2:N:0:22",0.0176112421621404
"1507","Hit","ITS1","830","H_perforatum_type_1","830_ITS1",342,97.97,"M01745:209:000000000BPFVG:1:1102:12893:2549_1:N:0:22",0.00106856993084538
"1508","Hit","ITS1","830","H_perforatum_type_1","830_ITS1",350,98.492,"M01745:209:000000000BPFVG:1:1102:15940:1812_1:N:0:22",0.00729853424464203
"1509","Hit","ITS1","830","H_perforatum_type_1","830_ITS1",337,97.462,"M01745:209:000000000BPFVG:1:1102:17061:2295_1:N:0:22",0.00665335994677312
"1510","Hit","ITS1","830","H_perforatum_type_1","830_ITS1",444,98.419,"M01745:209:000000000BPFVG:1:1102:17168:20199_2:N:0:22",0.0279844351700639
"1511","Hit","ITS1","830","H_perforatum_type_3","830_ITS1",435,98,"M01745:209:000000000BPFVG:1:1102:17557:8219_2:N:0:22",0.00101816568882437
"1512","Hit","ITS1","830","H_tetrapterum","830_ITS1",364,100,"M01745:209:000000000BPFVG:1:1102:18221:14472_1:N:0:22",0.00145164217020504
"1513","Hit","ITS1","830","H_undulatum","830_ITS1",364,100,"M01745:209:000000000BPFVG:1:1102:18221:14472_1:N:0:22",0.00145164217020504
"1514","Hit","ITS1","830","H_tetrapterum","830_ITS1",364,100,"M01745:209:000000000BPFVG:1:1102:18283:7202_1:N:0:22",0.00138107623137563
"1515","Hit","ITS1","830","H_undulatum","830_ITS1",364,100,"M01745:209:000000000BPFVG:1:1102:18283:7202_1:N:0:22",0.00138107623137563
"1516","Hit","ITS1","830","H_perforatum_type_2","830_ITS1",337,97.462,"M01745:209:000000000BPFVG:1:1102:19248:11296_1:N:0:22",0.00411298614891429
"1517","Hit","ITS1","830","H_perforatum_type_1","830_ITS1",337,97.462,"M01745:209:000000000BPFVG:1:1102:20389:11449_1:N:0:22",0.000977842295207565
"1518","Hit","ITS1","830","H_perforatum_type_3","830_ITS1",337,97.462,"M01745:209:000000000BPFVG:1:1102:20389:11449_1:N:0:22",0.000977842295207565
"1519","Hit","ITS1","830","H_perforatum_type_1","830_ITS1",344,97.99,"M01745:209:000000000BPFVG:1:1102:21835:6759_1:N:0:22",0.00786306175527732
